,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Fuel_Efficiency,Engine,Power,Seats,New_Price,Price,Annual_Km_Driven,Age
4289,4422,Hyundai i10 Sportz,Pune,2014,90000,1,0,Second,20.36,1197.0,78.9,5.0,20.48,2.8,8181.82,11
4290,4423,Mercedes-Benz New C-Class C220 CDI Executive Edition,Kochi,2019,17320,0,1,First,15.8,2148.0,170.0,5.0,20.48,37.99,2886.67,6
4291,4424,Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2011,85000,0,0,Second,20.0,1968.0,108.5,5.0,20.48,3.65,6071.43,14
4292,4425,Ford Endeavour 4x2 XLT,Hyderabad,2007,130000,0,0,First,13.1,2499.0,141.0,7.0,20.48,6.0,7222.22,18
4293,4426,Ford Figo Petrol EXI,Coimbatore,2013,60328,1,0,First,15.6,1196.0,70.0,5.0,20.48,4.54,5027.33,12
4294,4427,Honda Amaze S i-Vtech,Kochi,2015,34327,1,0,First,18.0,1198.0,86.7,5.0,20.48,5.4,3432.7,10
4295,4428,Tata Indica Vista TDI LS,Mumbai,2014,75000,0,0,First,19.1,1405.0,70.0,5.0,20.48,3.3,6818.18,11
4296,4429,Volvo XC60 D4 Summum,Hyderabad,2012,86000,0,1,Second,14.7,1985.0,163.0,5.0,20.48,18.25,6615.38,13
4297,4430,Datsun Redi GO Sport,Bangalore,2017,12000,1,0,First,22.7,799.0,53.0,5.0,20.48,3.1,1500.0,8
4298,4431,Hyundai EON Era Plus,Kochi,2013,57759,1,0,First,21.1,814.0,55.2,5.0,20.48,3.84,4813.25,12
4299,4432,Maruti Alto 800 VXI,Kolkata,2016,24300,1,0,First,22.74,796.0,47.3,5.0,20.48,2.44,2700.0,9
4300,4433,Volkswagen Polo Petrol Trendline 1.2L,Bangalore,2011,66000,1,0,Second,16.47,1198.0,73.9,5.0,20.48,3.6,4714.29,14
4301,4434,Hyundai i10 Asta,Mumbai,2015,75915,1,0,First,20.36,1197.0,78.9,5.0,20.48,3.9,7591.5,10
4302,4435,Nissan Sunny 2011-2014 XL,Chennai,2013,107000,1,0,Second,16.95,1498.0,97.7,5.0,20.48,2.9,8916.67,12
4303,4436,Toyota Corolla Altis G,Chennai,2008,86000,1,0,Second,14.53,1798.0,138.1,5.0,20.48,3.5,5058.82,17
4304,4437,Hyundai Verna CRDi ABS,Chennai,2009,160000,0,0,Second,18.1,1493.0,110.0,5.0,20.48,3.5,10000.0,16
4305,4438,Maruti Alto 800 2016-2019 LXI Optional,Jaipur,2019,3000,1,0,First,24.7,796.0,47.3,5.0,20.48,3.5,500.0,6
4306,4439,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,72495,0,0,First,21.9,1396.0,88.76,5.0,20.48,7.0,7249.5,10
4307,4440,Hyundai Verna 1.6 CRDi AT S,Chennai,2016,33000,0,1,First,19.08,1582.0,126.2,5.0,20.48,8.7,3666.67,9
4308,4441,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2014,60000,0,1,First,12.07,2967.0,241.4,7.0,20.48,45.0,5454.55,11
4309,4442,Tata Indica V2 eLS,Hyderabad,2016,80103,0,0,First,25.0,1396.0,69.0,5.0,20.48,1.8,8900.33,9
4310,4443,Chevrolet Spark 1.0 LS,Kolkata,2007,42100,1,0,First,18.0,995.0,62.0,5.0,20.48,0.99,2338.89,18
4311,4444,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,4500,1,0,First,18.9,1197.0,81.86,5.0,6.4,4.8,642.86,7
4312,4445,Toyota Fortuner 4x4 MT TRD Sportivo,Mumbai,2014,97000,0,0,First,12.55,2982.0,169.0,7.0,20.48,17.95,8818.18,11
4313,4446,Mahindra E Verito D4,Chennai,2016,50000,Electric,1,First,18.158496150556033,72.0,41.0,5.0,13.58,13.0,5555.56,9
4314,4447,Hyundai Grand i10 1.2 Kappa Asta,Kochi,2017,51223,1,0,First,18.9,1197.0,81.86,5.0,7.48,5.66,6402.88,8
4315,4448,Honda City 1.5 S MT,Delhi,2009,64000,1,0,First,17.0,1497.0,118.0,5.0,20.48,3.1,4000.0,16
4316,4449,Hyundai Elite i20 Petrol Asta,Kochi,2016,56911,1,0,First,18.6,1197.0,81.86,5.0,20.48,6.54,6323.44,9
4317,4450,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2015,147848,0,0,First,12.8,2494.0,102.0,8.0,20.48,13.2,14784.8,10
4318,4451,Ford Mustang V8,Kochi,2018,21290,1,1,First,13.0,4951.0,395.0,4.0,83.92,56.8,3041.43,7
4319,4452,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14076,0,1,First,11.36,2755.0,171.5,7.0,20.74,19.4,2346.0,6
4320,4453,Maruti Zen Estilo 1.1 VXI BSIII,Ahmedabad,2007,75180,1,0,First,18.2,1061.0,64.0,5.0,20.48,1.65,4176.67,18
4321,4454,Maruti Swift ZDi,Jaipur,2013,92000,0,0,Second,22.9,1248.0,74.0,5.0,20.48,4.35,7666.67,12
4322,4455,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,0,0,First,20.5,1248.0,91.72,5.0,20.48,6.5,5726.6,10
4323,4456,Maruti Zen Estilo VXI BSIII,Delhi,2007,64000,1,0,First,18.2,998.0,67.1,5.0,20.48,1.11,3555.56,18
4324,4457,Renault Duster 85PS Diesel RxL,Mumbai,2013,41000,0,0,First,19.87,1461.0,83.8,5.0,20.48,5.5,3416.67,12
4325,4458,Mitsubishi Pajero 2.8 SFX,Delhi,2012,45999,0,0,First,10.5,2835.0,107.2,6.0,20.48,11.0,3538.38,13
4326,4459,Maruti Celerio VXI AT,Pune,2015,50000,1,1,First,23.1,998.0,67.04,5.0,20.48,3.9,5000.0,10
4327,4460,Tata Indica V2 DLS BSIII,Pune,2013,70000,0,0,First,17.88,1405.0,48.21,5.0,20.48,1.8,5833.33,12
4328,4461,Hyundai Elite i20 Petrol Asta,Kochi,2016,37540,1,0,First,18.6,1197.0,81.86,5.0,20.48,6.22,4171.11,9
4329,4462,Maruti Celerio VXI AT,Hyderabad,2014,44000,1,1,First,23.1,998.0,67.04,5.0,20.48,4.3,4000.0,11
4330,4463,Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,1,0,First,18.9,1197.0,81.86,5.0,7.82,5.99,2812.5,8
4331,4464,Hyundai i20 1.2 Magna Executive,Delhi,2017,17431,1,0,First,18.6,1197.0,81.83,5.0,20.48,6.0,2178.88,8
4332,4465,Hyundai Verna 1.6 SX VTVT (O),Delhi,2014,61566,1,0,First,17.1,1591.0,121.3,5.0,20.48,5.85,5596.91,11
4333,4466,Land Rover Freelander 2 SE,Kochi,2014,61730,0,1,First,12.39,2179.0,147.51,5.0,20.48,19.94,5611.82,11
4334,4467,Maruti Swift VXI BSIII,Chennai,2009,68000,1,0,First,16.1,1298.0,88.2,5.0,20.48,2.9,4250.0,16
4335,4468,Honda Amaze SX i-VTEC,Mumbai,2014,29000,1,0,First,18.0,1198.0,86.7,5.0,20.48,4.25,2636.36,11
4336,4469,Toyota Corolla Altis Diesel D4DG,Hyderabad,2010,156210,0,0,First,21.43,1364.0,87.2,5.0,20.48,5.99,10414.0,15
4337,4470,Honda Amaze S Diesel,Kolkata,2013,46500,0,0,First,27.4,1498.0,98.6,5.0,8.54,3.3,3875.0,12
4338,4471,Audi A6 3.0 TDI quattro,Coimbatore,2009,52830,0,1,Second,16.77,2967.0,241.38,5.0,20.48,8.08,3301.88,16
4339,4472,Maruti Wagon R VXI,Jaipur,2017,39867,1,0,First,22.5,998.0,67.04,5.0,5.44,4.5,4983.38,8
4340,4473,Honda Mobilio E i DTEC,Hyderabad,2014,58972,0,0,First,24.2,1498.0,98.6,7.0,20.48,6.5,5361.09,11
4341,4474,Honda CR-V 2.4 4WD AT,Bangalore,2006,66000,1,1,Second,10.1,2354.0,152.0,5.0,20.48,3.9,3473.68,19
4342,4475,Hyundai Verna 1.6 SX VTVT (O),Delhi,2013,52000,1,0,First,17.1,1591.0,121.3,5.0,20.48,5.25,4333.33,12
4343,4476,Hyundai Santa Fe 4x4 AT,Bangalore,2014,58000,0,1,First,11.72,2199.0,194.3,7.0,20.48,17.0,5272.73,11
4344,4477,Hyundai i10 Sportz AT,Ahmedabad,2012,58000,1,1,First,16.95,1197.0,78.9,5.0,20.48,3.5,4461.54,13
4345,4478,Ford Fusion Plus 1.4 TDCi Diesel,Hyderabad,2008,75000,0,0,Second,17.7,1399.0,68.0,5.0,20.48,3.0,4411.76,17
4346,4479,Hyundai i10 Sportz,Coimbatore,2015,41008,1,0,Second,20.36,1197.0,78.9,5.0,20.48,4.87,4100.8,10
4347,4480,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,0,0,First,24.4,1120.0,71.0,5.0,20.48,6.0,5909.09,11
4348,4481,Skoda Superb Style 2.0 TDI AT,Mumbai,2015,19000,0,1,First,18.19,1968.0,174.5,5.0,36.94,15.5,1900.0,10
4349,4482,Ford Fiesta 1.4 Duratec EXI,Pune,2008,74000,1,0,Second,16.6,1388.0,68.0,5.0,20.48,1.6,4352.94,17
4350,4483,Maruti Baleno Zeta Automatic,Pune,2017,33000,1,1,First,21.4,1197.0,83.1,5.0,20.48,7.25,4125.0,8
4351,4484,Skoda Laura 1.9 TDI MT Ambiente,Mumbai,2010,95000,0,0,Second,17.0,1896.0,105.0,5.0,20.48,3.25,6333.33,15
4352,4485,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,0,0,First,20.64,1498.0,108.5,5.0,11.16,3.4,2615.38,13
4353,4486,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,0,1,First,12.07,2967.0,241.4,7.0,20.48,30.5,9351.36,11
4354,4487,Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,52378,1,0,First,17.0,1591.0,121.3,5.0,13.6,7.97,5819.78,9
4355,4488,Mercedes-Benz New C-Class 220 CDI AT,Delhi,2012,38000,0,1,First,14.84,2143.0,170.0,5.0,20.48,13.51,2923.08,13
4356,4489,Honda Amaze S i-Dtech,Kochi,2015,60334,0,0,First,25.8,1498.0,98.6,5.0,20.48,5.43,6033.4,10
4357,4490,Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,2010,107000,1,0,First,16.6,1388.0,68.0,5.0,20.48,2.6,7133.33,15
4358,4491,Hyundai i20 Magna Optional 1.2,Bangalore,2013,445000,1,0,First,18.5,1197.0,82.9,5.0,20.48,4.45,37083.33,12
4359,4492,Maruti Alto 800 LXI,Kolkata,2017,2196,1,0,First,22.74,796.0,47.3,5.0,20.48,2.75,274.5,8
4360,4493,BMW 5 Series 530i Sedan,Kolkata,2010,24000,1,1,First,10.6,2996.0,258.0,5.0,20.48,8.75,1600.0,15
4361,4494,Fiat Grande Punto 1.4 Emotion,Coimbatore,2015,44846,1,0,Second,14.6,1368.0,88.7,5.0,20.48,5.41,4484.6,10
4362,4495,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,0,1,First,28.4,1248.0,73.75,5.0,10.7,8.55,9147.86,7
4363,4496,Mahindra XUV500 W6 2WD,Mumbai,2014,45600,0,0,First,15.1,2179.0,140.0,7.0,20.48,8.25,4145.45,11
4364,4497,Volvo XC90 2007-2015 D5 AT AWD,Kochi,2014,102001,0,1,First,11.1,2400.0,200.0,7.0,20.48,23.58,9272.82,11
4365,4498,Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,1,0,First,20.36,1197.0,78.9,5.0,20.48,4.49,4312.64,11
4366,4499,Toyota Fortuner 3.0 Diesel,Hyderabad,2010,193254,0,0,First,11.5,2982.0,171.0,7.0,20.48,12.99,12883.6,15
4367,4500,Tata Nano XTA,Bangalore,2016,29000,1,1,First,21.9,624.0,37.48,4.0,20.48,2.8,3222.22,9
4368,4501,Renault Lodgy 110PS RxZ 8 Seater,Coimbatore,2016,51681,0,0,First,19.98,1461.0,108.5,8.0,20.48,8.43,5742.33,9
4369,4502,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2015,50000,0,1,First,12.07,2967.0,241.4,7.0,20.48,47.5,5000.0,10
4370,4503,Honda City i VTEC CVT VX,Mumbai,2016,42666,1,1,First,18.0,1497.0,117.3,5.0,20.48,8.95,4740.67,9
4371,4504,Renault Duster 110PS Diesel RxL,Jaipur,2013,65000,0,0,Second,19.01,1461.0,108.45,5.0,20.48,5.5,5416.67,12
4372,4505,Honda Amaze S i-VTEC,Jaipur,2014,18776,1,0,First,17.8,1198.0,86.7,5.0,20.48,4.75,1706.91,11
4373,4506,Honda Amaze S i-Vtech,Jaipur,2016,6714,1,0,First,18.0,1198.0,86.7,5.0,20.48,4.75,746.0,9
4374,4507,BMW 3 Series 320i,Pune,2009,40000,1,1,Second,12.05,1995.0,154.0,5.0,20.48,9.5,2500.0,16
4375,4508,Maruti Ritz LDi,Coimbatore,2011,88539,0,0,First,23.2,1248.0,73.94,5.0,20.48,3.77,6324.21,14
4376,4509,Honda City 1.5 S MT,Delhi,2012,65055,1,0,Second,17.0,1497.0,118.0,5.0,20.48,4.25,5004.23,13
4377,4510,BMW 3 Series 320d Sport Line,Mumbai,2014,23000,0,1,First,18.88,1995.0,184.0,5.0,20.48,19.9,2090.91,11
4378,4511,Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Chennai,2009,60000,0,0,First,15.0,1896.0,105.0,5.0,20.48,4.0,3750.0,16
4379,4512,Maruti Swift Dzire LXI,Kochi,2013,59350,1,0,First,19.1,1197.0,85.8,5.0,20.48,4.16,4945.83,12
4380,4513,Jaguar XF 2.2 Litre Executive,Bangalore,2015,19000,0,1,Second,16.36,2179.0,187.7,5.0,20.48,38.0,1900.0,10
4381,4514,Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,2016,45560,1,1,First,16.9,1197.0,82.0,5.0,20.48,6.34,5062.22,9
4382,4515,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,2009,118000,0,0,First,12.8,2494.0,102.0,8.0,20.48,4.5,7375.0,16
4383,4516,Maruti Eeco 7 Seater Standard,Chennai,2016,55000,1,0,First,15.1,1196.0,73.0,7.0,4.87,3.75,6111.11,9
4384,4517,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,0,1,Second,15.2,1968.0,140.8,5.0,20.48,10.2,4615.38,13
4385,4518,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Chennai,2007,145000,0,0,First,12.8,2494.0,102.0,8.0,20.48,5.0,8055.56,18
4386,4519,Maruti Grand Vitara MT,Mumbai,2008,46810,1,0,First,9.8,1995.0,163.5,5.0,20.48,3.95,2753.53,17
4387,4520,Volkswagen Vento 1.5 TDI Highline,Coimbatore,2016,62767,0,0,First,20.34,1498.0,103.2,5.0,20.48,9.75,6974.11,9
4388,4521,Hyundai Elite i20 Petrol Asta,Kochi,2018,18553,1,0,First,18.6,1197.0,81.86,5.0,20.48,7.93,2650.43,7
4389,4522,Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2011,143143,0,0,First,17.8,1399.0,67.0,5.0,20.48,2.1,10224.5,14
4390,4523,Mitsubishi Pajero Sport 4X4,Coimbatore,2015,53497,0,0,First,13.5,2477.0,175.56,7.0,34.6,16.42,5349.7,10
4391,4524,Hyundai Santa Fe 4X4,Bangalore,2011,148000,0,0,Second,14.66,2199.0,194.3,7.0,20.48,8.9,10571.43,14
4392,4525,Mahindra XUV500 W8 2WD,Pune,2012,95000,0,0,First,15.1,2179.0,140.0,7.0,20.48,7.21,7307.69,13
4393,4526,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2015,100000,0,0,First,12.8,2494.0,102.0,8.0,20.48,13.5,10000.0,10
4394,4527,Mercedes-Benz GLE 350d,Chennai,2016,29000,0,1,First,11.57,2987.0,254.79,5.0,92.79,65.0,3222.22,9
4395,4528,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,2014,87000,0,0,First,12.05,2179.0,120.0,7.0,20.48,7.4,7909.09,11
4396,4529,Honda City 1.5 S AT,Kochi,2014,56838,1,1,First,16.8,1497.0,118.0,5.0,20.48,5.15,5167.09,11
4397,4530,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2013,100000,0,1,First,12.0,2987.0,224.0,7.0,20.48,32.0,8333.33,12
4398,4531,Honda City 1.5 S MT,Kolkata,2011,125000,1,0,First,17.0,1497.0,118.0,5.0,20.48,3.25,8928.57,14
4399,4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,1,1,First,22.5,998.0,67.0,5.0,5.8,3.95,2125.0,8
4400,4533,Tata Indigo eCS GLE BSIII,Pune,2013,70000,1,0,Second,15.4,1193.0,65.0,5.0,20.48,1.5,5833.33,12
4401,4534,Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,2010,50000,1,0,Second,17.0,1197.0,80.0,5.0,20.48,3.0,3333.33,15
4402,4535,Honda Jazz Active,Kolkata,2010,39800,1,0,First,16.0,1198.0,90.0,5.0,20.48,1.99,2653.33,15
4403,4536,Maruti A-Star Lxi,Kolkata,2010,60000,1,0,First,19.0,998.0,66.1,5.0,20.48,1.35,4000.0,15
4404,4537,BMW 3 Series 320d Highline,Hyderabad,2009,58000,0,1,First,16.07,1995.0,181.0,5.0,20.48,13.5,3625.0,16
4405,4538,Skoda Yeti Elegance,Hyderabad,2010,110009,0,0,First,17.67,1968.0,138.08,5.0,20.48,6.99,7333.93,15
4406,4539,Nissan Terrano XV Premium 110 PS,Hyderabad,2013,85000,0,0,First,19.01,1461.0,108.5,5.0,20.48,8.5,7083.33,12
4407,4540,Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,0,0,Second,22.07,1199.0,73.9,5.0,20.48,2.89,5600.0,15
4408,4541,BMW 3 Series 320d,Mumbai,2011,51000,0,1,First,22.69,1995.0,190.0,5.0,47.87,10.5,3642.86,14
4409,4542,Nissan Sunny 2011-2014 XL,Kochi,2013,68880,1,0,First,16.95,1498.0,97.7,5.0,20.48,3.97,5740.0,12
4410,4543,Maruti Alto K10 VXI AGS,Chennai,2017,5500,1,1,First,24.07,998.0,67.1,5.0,20.48,4.25,687.5,8
4411,4544,Maruti Ritz ZXI,Coimbatore,2016,40052,1,0,First,21.1,1197.0,85.8,5.0,20.48,6.17,4450.22,9
4412,4545,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2016,47293,0,1,First,14.16,1968.0,174.3,5.0,20.48,38.72,5254.78,9
4413,4546,Hyundai Verna CRDi SX,Hyderabad,2013,79663,0,0,First,16.8,1493.0,110.0,5.0,20.48,6.5,6638.58,12
4414,4547,Honda Amaze S i-Dtech,Jaipur,2013,63000,0,0,Second,25.8,1498.0,98.6,5.0,20.48,4.25,5250.0,12
4415,4548,Honda City i DTEC SV,Kolkata,2014,45000,0,0,First,26.0,1498.0,98.6,5.0,20.48,4.75,4090.91,11
4416,4549,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,2014,56501,0,1,First,12.9,2755.0,174.5,7.0,20.48,17.71,5136.45,11
4417,4550,Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,0,0,First,20.34,1498.0,103.2,5.0,20.48,5.85,5800.0,10
4418,4551,BMW 5 Series 520d Luxury Line,Coimbatore,2011,51602,0,1,First,22.48,1995.0,190.0,5.0,63.71,17.27,3685.86,14
4419,4552,BMW 3 Series 320d Sedan,Hyderabad,2007,74199,0,1,First,16.07,1995.0,181.0,5.0,20.48,9.25,4122.17,18
4420,4553,Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,2017,25000,1,1,First,13.0,1591.0,121.3,5.0,20.48,12.75,3125.0,8
4421,4554,BMW 3 Series Luxury Line,Pune,2016,70000,0,1,Second,21.76,1995.0,190.0,5.0,62.11,27.0,7777.78,9
4422,4555,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2013,25000,0,1,Second,14.84,2143.0,167.62,5.0,20.48,21.0,2083.33,12
4423,4556,Maruti Swift Dzire VDI,Hyderabad,2017,22000,0,0,First,26.59,1248.0,74.0,5.0,20.48,7.95,2750.0,8
4424,4557,Maruti Celerio ZXI,Hyderabad,2015,47020,1,0,Second,23.1,998.0,67.04,5.0,20.48,4.5,4702.0,10
4425,4558,BMW 3 Series 320d GT Luxury Line,Mumbai,2017,8000,0,1,First,19.59,1995.0,187.74,5.0,20.48,33.75,1000.0,8
4426,4559,Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000,0,1,First,11.33,4134.0,335.2,7.0,20.48,17.51,4866.67,15
4427,4560,Honda Jazz V,Kochi,2017,36973,1,0,First,18.2,1199.0,88.7,5.0,8.71,6.8,4621.62,8
4428,4561,Tata Nano Cx BSIV,Coimbatore,2014,42083,1,0,First,25.4,624.0,37.48,4.0,20.48,1.68,3825.73,11
4429,4562,Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,1,0,First,24.7,796.0,47.3,5.0,20.48,2.9,6777.78,9
4430,4563,Maruti Wagon R VXI,Mumbai,2014,43628,1,0,First,22.5,998.0,67.04,5.0,5.61,3.16,3966.18,11
4431,4564,Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,0,0,First,24.4,1120.0,71.0,5.0,20.48,3.9,5454.55,11
4432,4565,Chevrolet Beat LT,Delhi,2010,54000,1,0,Second,17.8,1199.0,76.8,5.0,20.48,1.95,3600.0,15
4433,4566,Jaguar XF 2.2 Litre Luxury,Kochi,2015,27001,0,1,First,16.36,2179.0,187.7,5.0,20.48,26.52,2700.1,10
4434,4567,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2010,52000,0,1,First,18.33,1968.0,167.7,5.0,20.48,9.0,3466.67,15
4435,4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,0,0,First,21.27,1396.0,88.76,5.0,20.48,4.5,6153.85,13
4436,4569,Mitsubishi Pajero 2.8 SFX,Chennai,2008,160000,0,0,First,10.5,2835.0,107.2,6.0,20.48,8.75,9411.76,17
4437,4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,0,1,First,24.3,1248.0,88.5,5.0,12.88,11.5,471.43,7
4438,4571,Maruti Alto K10 LXI,Delhi,2016,35027,1,0,First,24.07,998.0,67.1,5.0,3.91,3.0,3891.89,9
4439,4572,Hyundai EON Magna Plus,Coimbatore,2015,26568,1,0,First,21.1,814.0,55.2,5.0,20.48,3.79,2656.8,10
4440,4573,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,0,0,First,28.09,1248.0,88.5,5.0,20.48,6.0,5900.0,10
4441,4574,Hyundai Creta 1.6 CRDi SX Option,Bangalore,2016,51000,0,0,First,19.67,1582.0,126.2,5.0,20.48,13.25,5666.67,9
4442,4575,Skoda Superb Ambition 2.0 TDI CR AT,Delhi,2012,56400,0,1,First,17.2,1968.0,138.1,5.0,20.48,8.0,4338.46,13
4443,4576,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,0,0,First,20.14,1498.0,88.8,5.0,20.48,5.8,8000.0,10
4444,4577,BMW 5 Series 520d Sedan,Delhi,2012,72000,0,1,Third,18.48,1197.0,113.80314403717087,5.0,20.48,13.85,5538.46,13
4445,4578,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2013,107000,0,0,Second,12.99,2494.0,100.6,7.0,20.48,13.5,8916.67,12
4446,4579,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2014,100000,0,1,First,14.21,2143.0,203.0,5.0,20.48,25.0,9090.91,11
4447,4580,Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,0,0,First,20.14,1498.0,88.8,5.0,20.48,5.49,6666.44,9
4448,4581,Audi Q3 2.0 TDI,Hyderabad,2013,105000,0,1,First,17.32,1968.0,150.0,5.0,20.48,19.0,8750.0,12
4449,4582,Hyundai i20 1.2 Magna,Kolkata,2011,36000,1,0,First,18.5,1197.0,80.0,5.0,20.48,2.5,2571.43,14
4450,4583,Hyundai i10 Sportz 1.1L,Kolkata,2015,24350,1,0,Second,19.81,1086.0,68.05,5.0,20.48,3.0,2435.0,10
4451,4584,Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,0,0,First,24.7,1047.0,69.0,5.0,20.48,6.64,4139.0,7
4452,4585,Hyundai EON Era,Kochi,2017,8243,1,0,First,21.1,814.0,55.2,5.0,20.48,3.21,1030.38,8
4453,4586,Hyundai Santro Xing GLS,Chennai,2009,136642,1,0,Second,17.92,1086.0,62.1,5.0,20.48,1.55,8540.12,16
4454,4587,Hyundai Santro Xing GLS,Hyderabad,2011,60000,1,0,First,17.92,1086.0,62.1,5.0,20.48,2.59,4285.71,14
4455,4588,Mahindra Scorpio SLX,Chennai,2008,100000,0,0,Second,12.7,2609.0,120.0,8.0,20.48,4.0,5882.35,17
4456,4589,Honda City i-VTEC S,Jaipur,2010,48689,1,0,First,17.4,1497.0,117.3,5.0,20.48,3.87,3245.93,15
4457,4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,0,0,First,24.3,1248.0,88.5,5.0,11.0,9.75,5625.0,8
4458,4591,Audi A4 35 TDI Technology Edition,Kochi,2019,38163,0,1,First,17.11,1968.0,174.33,5.0,20.48,32.91,6360.5,6
4459,4592,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,2011,43800,0,1,Second,14.21,2143.0,203.0,5.0,20.48,16.75,3128.57,14
4460,4593,Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2007,92000,1,0,First,13.5,1799.0,130.0,5.0,20.48,1.9,5111.11,18
4461,4594,Hyundai i20 Magna 1.2,Kochi,2017,14064,1,0,First,18.6,1197.0,81.83,5.0,20.48,6.59,1758.0,8
4462,4595,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,0,1,First,15.73,1968.0,174.33,5.0,20.48,31.93,5295.75,8
4463,4596,Honda City i DTEC VX,Jaipur,2014,76551,0,0,First,25.1,1498.0,98.6,5.0,20.48,7.25,6959.18,11
4464,4597,Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,1,0,First,19.81,1086.0,68.05,5.0,20.48,1.9,4274.82,17
4465,4598,Maruti Swift VDI BSIV,Kolkata,2015,45000,0,0,First,25.2,1248.0,74.0,5.0,20.48,3.55,4500.0,10
4466,4599,Ford Endeavour 3.0L 4X4 AT,Hyderabad,2012,91696,0,1,First,11.4,2953.0,153.86,7.0,20.48,9.25,7053.54,13
4467,4600,Ford Ikon 1.3 Flair,Kochi,2009,66484,1,0,First,13.8,1299.0,70.0,5.0,20.48,1.65,4155.25,16
4468,4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,0,1,First,20.68,1995.0,190.0,5.0,48.18,36.64,2576.0,6
4469,4602,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,2011,55000,0,1,Second,14.21,2143.0,203.0,5.0,20.48,16.0,3928.57,14
4470,4604,Honda Jazz Select Edition,Pune,2011,98000,1,0,First,16.7,1197.0,113.80314403717087,5.0,20.48,3.15,7000.0,14
4471,4605,Honda Amaze S i-Dtech,Ahmedabad,2014,61297,0,0,First,25.8,1498.0,98.6,5.0,20.48,4.35,5572.45,11
4472,4606,Maruti Zen LXi - BS III,Hyderabad,2006,80000,1,0,Second,17.3,993.0,60.0,5.0,20.48,1.2,4210.53,19
4473,4607,Hyundai i20 Magna,Jaipur,2013,59000,1,0,Second,18.5,1197.0,80.0,5.0,20.48,4.1,4916.67,12
4474,4608,BMW X5 3.0d,Chennai,2009,150000,0,1,First,11.0,2993.0,235.0,5.0,20.48,18.75,9375.0,16
4475,4609,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2017,60083,0,0,First,19.67,1582.0,126.2,5.0,20.48,13.78,7510.38,8
